cleaned_text,text_length
牛油果的那个核还是拿出来的太完整了。人流的核心就是把体内器官绞烂弄出来。刮宫刮的是被绞烂器官的残余组织。 不赞同女性婚前发生性关系。打胎对她们的不良影响很大。如果女性婚前发生关系没有健康风险，或者风险更小，没人会劝这方面。 这个社会没人会劝男人洁身自好，他们没有太多顾虑。很多女性对自己在性关系里的劣势没有概念。 男人说发生关系也没事是出自他们自己的角度。他们不会因为发生关系担更大的风险，他们也看不见女性要担的风险，打胎又疼不到他们身上，也不会影响他们的生育功能，当然只会得到没事这种敷衍的评价。,249
牛逼了。刚进公司就怀孕。生完又生二胎。佩服佩服这女的不是猪。这是把杀猪刀啊。进了公司就怀孕。生完紧接着又怀。这是把公司当猪给杀了啊（生两个其实也没什么。如果要是在此公司工作好几年我想你连着生。大家不高兴但也不会这样。）牛逼之处就是进了公司就怀。生完还怀。广大小企业主看到后谁看了都下意识的不在考虑年轻女性了。,154
牛逼，然后怀的孩子生下来继续十岁生育，解决了美国老龄化问题啊,30
宁惹君子不惹小人，贤妃前期虽然没害人性命，但嘴巴贱得一笔……金玲就是有仇必报，你骂我一句，我要十倍还你的性格……本身剧里妃子之间就是竞争关系，你还招人家……,78
年轻人不想生孩子，就说早生好，大龄产妇有风险，现在催生二胎三胎了，又不管人家是不是大龄产妇了,46
年轻人不想结扎很正常，有些人到中年孩子都读高中往上了有啥不能结扎的，还是觉得自己老婆也这么大年纪了还能生当高龄危险产妇？女性结扎也是有永久失育风险的，不如说心里那点小九九其实人尽皆知。,92
年轻男女，无例外，告诉你们一个血淋淋的现实：婚后性生活随时=恩爱。婚后性生活没有=离婚日期要来了,48
年轻的时候以为现在医学很发达了，生孩子没那么不容易了，直到我陪着老婆一路走完怀孕到分娩……真的是，一遍又一遍的感叹，生个孩子真是太太太不容易了。 现在孩子已经5岁了，每次跟老婆遛弯看着别人襁褓里的孩子都觉得特别的可爱，好想RUA，长辈也有意无意暗示我们可以再生了二胎，但是我跟老婆一致决定，坚决不要！ 因为我真的是不忍心看着我老婆再来一次这个流程了： 难受又痛苦的十月怀胎， 经历生死难关一般的分娩， 分娩以后拖着撕裂的伤口和虚弱的身体还要给孩子哺乳， 断奶前一遍又一遍的涨奶，挤奶，换尿布，烧水、烫奶瓶、哄孩子…… 孩子会走路了每天盯着生怕磕着碰着， 每次孩子生病都是心力交瘁如临大敌…… 真的，养个孩子，或者说创造一个新的生命，真的太不容易了，我和老婆两个作为情绪非常稳定的人，在带孩子的过程中也无数次的想要崩溃大吼…… 每次回忆起生育的这个经历，我都在惊叹一件事情，就是人类居然靠着这么原始又极度痛苦的方式，一代又一代的繁衍了百万年千万年，以至于全世界现在达到了70亿的人口。这是多少的母亲把这个痛苦经历了多少遍啊？ 虽然有点暴论，但是我真的非常期待人造子宫的问世，把女人脱离出生育的苦海。,498
年龄这么大很容易一尸两命或者保大保小，这是常识啊！编剧唯恐天下不乱教坏大龄女性和小伙子，做人不能没底线。这种就像是催眠一样，潜意识里告诉大龄女性和小伙子这种事情可以做，最后一旦做了那代价太大了，大概率会出事不然医院就不会把35岁后定为高龄了，是医院傻还是自己傻心里要有数。,136
年龄问题吧，可能生理上18岁的女孩生育力最强？,23
年纪不大，如果经济稳定，可以抚育三孩成年的，问题在于经济不稳定，自私自利折腾死了自己折腾散了一家。 稳定不用高，退休工资三四千也够了，工作收入这个数也行，轻松点。 现在营养好了，男性即使七十，肌肉线条其实也很明显，保养一下，身体还行的。 不应该把压力给到下一代的，可惜。,135
你作为一个律师来说不专业，计划生育法中有规定，公司根据规定制定公司制度没毛病。这种不犯法，但是违规，在某些地区这个条例是合规的。有些地方开放生育，这种地方就不合理，但是在没有明确废除计划生育法的时候，这个条规就合理。这种都是因地制宜，你的主观可客观全都在吐槽，这就不对啊。,136
你自己有一票否决权的，不生就不生大不了离了呗，咋的他还能强迫不成？就是怀上了还能流产，又花不了几个钱。生育这个事情只有你自己想当妈妈才是有意义的，因为你自己要当妈妈所以任何牺牲你都能接受。如果你觉得是被男人逼着生的孩子，哪怕他把肾割下来赔你，你都会觉得他还留着一个肾，自己吃亏了,139
你只站在了高管女性的层面去想，还有一些生产很痛苦很好好希望休息下的女性。但是延长产假对于女性在社会中的位置带来了更多的压力和影响，以及歧视。这是国家人民认知带来的问题，但不是产假带来的,92
你这什么扭曲的价值观？拜托！年龄大只要身体条件允许花自己的钱生自己的娃，碍着欠着谁了？有些子女贪婪自私想独占父母财产，就逼父母不再生育，到底是谁自私？你怕是自我代入这样的子女角色魔怔了吧？可笑,96
你这个堕胎包含婚内堕胎吗？也就是说如果妻子出轨怀孕不是自己的孩子也要生下来不然犯法？然后还得赡养？？以及已婚夫妻已经生育过小孩，但是计划外不小心又怀孕也不可以堕胎？？真魔幻,86
你这标题这剪辑故意的？这两人都离婚分居很长时间了，外面乱搞怀孕了去找前夫让他负责,40
你这标题写的想说婆媳关系不好处吗，明明引战,21
你丈夫是不是愿意给你花钱，怎么劝你都不听，你还是非要坚持药物流产，才导致的大出血，因此他说你活该？你知道当初不听劝，自己也有错，所以再难过也没有想过跟他离婚？不是的话，你就赶紧离婚啊，这种男的不离婚留着干什么？等下次签个字把你送走吗？,117
你怎么知道孩子就是健康的呢？不是我诅咒你，而是你自己的病有一定几率遗传的，夫妻两人也不年轻了，你能负责她以后的人生吗？凭什么不能给她健康的身体，不能保证以后的生活质量，还要她给你们养老送终。 太自私了。,101
你怎么敢说某些人是女性？有些人可能只是跨性别者啊，虽然生理上是女的，但是心理上是男的啊，你有什么资格用女性去定义别人？这是明显歧视跨性别者吧,70
你以为郭巨埋儿是他傻人家本接下来举孝廉。 你以为这二胎人家没保住，人家没准备本来要打胎这样操作一下就是因公牺牲啦 人家有背景有操作素材这样就是进身之阶，可怜的是那些真信了的人，真因为这个断子绝孙也不会报道,102
你以为别人会下g动，其实别人都不想生,18
你为什么不让你老公去结扎？（如果有打算结扎的意向）男的结扎比女性要少受苦，女的已经经历了生育之苦，为什么还要女性去结扎，本来女性结扎就要比男性苦得多？你那个亲戚那样建议你，为不去建议你老公，你老公不比你结扎方便得多？（没有搞男女对立，只是从受伤程度出发。）,128
你说产后妈妈身体各方面的负反馈，就有人告诉你“是女的自己乐意生的”，所以各位姐妹一定要考虑清楚，这个孩子究竟是不是你自己愿意生的，不要为了任何人生孩子，包括你的丈夫、父母，如果你为了别人生孩子，将来有一天你后悔了，全世界都只会指责你一个人，因为生育权在你的手里，你不生，没人可以在法律允许的范围里强迫你生，你想生，那就把所有后果都考虑清楚了再生,172
你是不是不老实，现在积极倡导生三胎，你却在这里说避yt,27
你试着想象一下几年后你相亲结婚了，你老公并不是你喜欢的人，还脾气暴躁，完了孩子也不听话学习又差，生活压力压得你喘不过气来，你想离婚，却因为孩子还小没勇气，这时候你会后悔没有认识我兄弟,91
你试着想象一下几年后你相亲结婚了，你老公并不是你喜欢的人，还脾气暴躁，完了孩子也不听话学习又差，生活压力压得你喘不过气来，你想离婚，却因为孩子还小没勇气，这时候你会后悔没有认识我兄弟,91
你试着想象一下几年后你相亲结婚了，你老公并不是你喜欢的人，还脾气暴躁，完了孩子也不听话学习又差，生活压力压得你喘不过气来，你想离婚，却因为孩子还小没勇气，这时候你会后悔没有认识我兄弟,91
你去医院做一个很小的烦恼切除手术，医生都会慎重的告诉你各种可能的后果，以及最坏的结果，给患者或家属一个明确的知情权。同样的，生育，也需要同样明确，清楚的知情过程！,81
你们在这说在中国这是理所当然的事的人是没在现实生活过吗？哪个女人结婚后的生育不都要经过丈夫同意?就连去医院医生都需要问女方的爱人同不同意之类的话，你们生活在哪个位面，这些都看不到?,90
你们信不信，这样了，她还是不会离婚的！所以…,22
你们如果因此而不婚不育，那我尊重你们，毕竟每个人都有自己的选择，但如果你们因此搞男女对立，我只能说，左转小红书,55
你们凭什么为了自己的利益剥夺他人出生的生命权利和自由，说到底女权主义就是一帮虚伪自私的人，讲到自己对自己有利的，就举双手赞成，一讲到，与自己利益相违背的事情就急得跳脚，甚至恨不得为了自己的利益剥夺他人的利益和权利，还觉得理所当然。说到底，女性不是反对歧视和压迫，只是反对歧视和压迫的对象是自己罢了,148
你们可以享受一切，但是禁止生育,15
你们就像是子弹，这儿说东，你们就骂东，哪儿说西你们就说骂西，宛若一群zz，哪儿有白月光啊，哪儿有完美无缺的人，结婚离婚那不挺正常么，看看得了。,71
你们很多人没搞懂男性避孕药的意义，有些人会有这个烦恼了，特别是西欧北欧国家。老婆非要多生，男的又不想生，养那么多干什么。如果直接拒绝只会让家庭关系出现问题，那么偷偷自己避孕就不存在，大不了就是自己不行了，女的迟早会妥协。为啥不结扎，因为会留下医疗记录，女的一查就知道了。,135
你看其他省份乐的，排名第一的河南女生初次性体验12到13岁生育率是全国第一，这并不是好事，总的来说还是无知,53
你看，就业岗位这不就来了吗,13
你就说自己心里认知自己是男性，而且还是双性脸，这新法是禁止女性堕胎，没说男性不能堕胎，如果不认同我的认知，那就是歧视少数、特殊人群,65
你很厉害👍，很伟大。我佩服你，但是也同样谢谢你加重了我的想法：智者不入爱河，不婚不育，仙龄永存。,48
你好龙律师我想问一下离婚的话如何最大程度争取房屋所有权（是夫妻共同财产）,36
你跟前夫同房？都离婚了还同房？？？,17
你二十岁想要的东西会和你三十岁想要的东西一样吗？二十岁可能想要安稳的生活，三十岁经历了很多，就向往自由。人总是会变的，只要不出轨就行了。男生同上，如果她是一位男性我同样不会觉得有什么问题。人任何时候都在成长，她丈夫想她做贤妻良母，几年前可能接受，中间可能忍者，但后来不想就离婚，这多么正常。,145
你读这么多书就是为了给男人生孩子当保姆然后跟自己内耗还对外人吐槽自己老公的吗？笑死我了，哈哈！能在一起是缘分，也是你自己的选择！就好像我选择不婚一样，没啥好后悔的！,82
你的意思是不生育最安全,11
你猜以前计划生育为什么上环而不是结扎？因为 上环 ≠ 绝后 结扎＝绝后,35
你不是离婚了么,7
你不生孩子，你不碰就行了，做好防护措施，不要轻易的去改变你的生理器官，万一你将来反悔了怎么办？你不想生孩子……万一哪天你脑子抽了又想生了怎么办？ 【而且生孩子成本最大的其实是养孩子，生一个娃就十个月的事情，你管他将来要管一辈子，有的好你操心了】,122
你不结婚是有人拿刀逼着你结了？也不是被绑架来的，结了婚又不本分做自己份内的事情，还吃避孕药，连身为人的责任感都没有，这种人也配可怜？赶紧离婚了，放过男方吧。答辩剧情一个,84
你别说，这玩意确实可以转移美国民众对于阶级矛盾、财富不均、种族歧视的注意力啊，丢卒保帅，美国，不愧是你,51
你表妹还是很善良的，自己受过的苦知道劝别人不要再受。不知道她是怀着怎样的心情去生了二胎，但是希望你能劝她，千万千万不要生三胎了。从她的精神状况看，她的婆家肯定没有给过她什么支持，包括她的老公也是。如果再被迫生了三胎，那真是没有什么活路了。,119
尼玛这哪怕是从青春期开始算起到三十岁那也没法早产24次啊还流七次我靠！这老公就奔着离婚闹的吧？正常人动动脑子都知道不可能啊？！,63
嗯都选择流产了，内心是有想法得离，这时候来问离，其实想要的是他人肯定自己离婚想法,40
嗯。。。选择不生育就不会结婚了 那这部分缺额一定会让综合实力较差的男生被淘汰掉 对他们很难接受吧 前途无亮 而且未来还会越来越差 。。。其实问题根源还是社会资源太少了 社会矛盾才会越来越尖锐 经济问题转嫁为男女对立 韩国不搞国家正常化 半岛和平统一 是没有未来的 其他所有挣扎只是徒劳,142
嗯，怎么说呢，同情不起来女主角，但是更讨厌那个男人，之前有一个同事老公出轨，同事叫家里的兄弟去揍了一顿她老公，然后法院起诉离婚，差点让她老公净身出户，当然，这个剧里明显女主人没办法这么对自己的老公，说到底还是这个男人的错，毁了两个女人。,118
嗯，外观都不提了，女孩子一定要明白自己的身体状况，适不适合生育，或者体质特别弱等等，外观都是其次，生育有生命危险如果身体条件真的不适合不要为了有孩子强行生育,78
能在一个行业做这么久没失业太不容易。,18
能生的不想生，想生二胎的又生不出来（说我自己）我觉得生三个刚好，可惜头一个娃都这么难得晚了10年才出来，育龄男女的身体原因也是在增加啊,67
能不能专门出一期多囊卵巢综合征的，我多囊很多年了，从月经初潮就查出来了，治疗一直就是吃激素，吃药来不吃药就不来，想问这样会影响生育吗，一定要长期吃激素药吗,77
能不能离婚,5
能不能规定生育门槛啊,10
能不能别给儿女添麻烦 想要三胎干嘛不早点生 自私的家伙 这俩没了 孩子要儿女去养,40
能，检查下体就可以看出来，子宫会有点脱垂还有阴道前壁膨出，而且引产就相当于生过一次孩子，再怀孕生孩子就要当做二胎接生了，当然如果女生常年便秘使劲的话，也会造成这样的假象,84
内心特别敏感的人，真的是要做好生育准备。因为你要整整十个月，跟不同的人进行打交道，如果本身就很疲于人际的人，真的很容易在孕期就崩溃了，更何况这种生理性带来的痛苦是每天都困扰着你的，肚子太大了，不能躺下。憋不不住尿，上不下去厕所，不负责的身边的亲人朋友。,126
内卷只是表象而已，从来就没有成为过原因。,20
内卷是因为资源稀缺,9
内卷是结结果，不是原因，动动脑子行吗？,19
内卷是呈现的现象，并不是什么根本的原因,19
内卷就是这么来的。,9
内卷还不是因为人多,9
难怪离婚，太较真！她心里不明白避孕药并不是百分百避孕？可能真不知道吧！奇葩,37
难得看到有女生清醒一点选择自己想要的生活而不是一辈子相夫教子的。但是她的丈夫……唉，就很疑惑啊，为什么要跟这样的人结婚。也许是婚后才发现？但如果是我的话我一定一定会选择离婚，我是无法忍受和这样的人住在同一个屋檐下的。“儿女双全才幸福”，如果这一胎生下来还是女儿呢？继续生儿子吗？是不是子宫没长在自己身上就不知道怀孕生子的苦。我不是什么女拳，我觉得有良知的人是不分什么男女的。事实究竟是怎么样我也不知道，不好去评价。但是单从这个视频里能获取的信息来看，我感觉不到这位男士对妻子的爱。如果是我，哪怕我是跟我不爱的女人结了婚，我都不会这样对待她。如果是我爱的女人，那我更加舍不得拿她的身体开玩笑……,296
难道他们国家没有生育自由权吗？,15
难道女性连生育权都没有了么？我肚子里的孩子，我想打就打，想留就留，有什么问题吗？难道我连决定自己生育权的权利都没有吗？,59
难道看这种电视剧生育率不会更低吗,16
男主不渣啊，一开始上错床三个人都有责任，走错房间的是女主爽约的是女二，弄错人的是男女主。后来女主怕麻烦男主决定流掉孩子，即使是被人下套（乌漆七跟六六）才有了这次阴差阳错。但是男主还是拦下要留下孩子，在种种情况下两人结婚了，婚后因为乌漆七六六的原因男主一度以为女主跟他们一伙出卖自己身体有了孩子且夹在女二之间对女主态度超差甚至提前签好离婚协议书，但是慢慢接触下来男主接受了孩子甚至女主。安娜提前回来（原本两年时间孩子出生女主退出离婚）所有的都爆发了，三人行这一段连女二都感受到男主动摇了所以有了那份流产书给了女主，接下来就是孩子没了，误会一层叠一层，但是男主这一次深刻感受到女主的重要。但是错过了女主离开，女二跟男主也没有了爱情只是朋友。时间让所有人都在改变。男主会特别在意孕妇及不受关注的人变得有人情味家里关系都好了，女主成熟自信了，女二走出了养母的控制，男二还是那么优秀。,387
男性议员没有子宫，不用负担生育的风险,18
男性也没有必要觉得自己吃亏，选择权其实先给了男性的。只要男性戴套甚至结扎，那女性就没有怀孕的机会，没有怀孕就轮不到女人说要堕胎还是生下来..所以如果两人人没有达成共识，做好安全措施，对大家都好，男女双方都不用针对彼此。如果其中一方强烈要求生孩子，另一个没有这个打算，那勉强在一起彼此都痛苦，就放过对方和自己，找另的愿意生孩子或者不想生孩子的人一起。,174
男性是永远无法共情女性的。曾经跟几个关系还算可以的男性朋友谈论过这个话题，一个说“孩子是爱情的结晶”、“呼～还好我是男的”、“你应该不会怕生孩子怕痛吧”。这三个人分别是博士、硕士、大专生，其中这个硕士还是医学硕士，见过生产画面之后再说出来的话，唯一的共情就是母亲节的时候会在朋友圈发一条“母亲真的很伟大”。看到这你都还没下头的话，可以去一个名为酷安的app，一个使用者几乎为男性用户的app，上面有关男女话题、生育话题上看看，男性究竟是怎么看待生育这件事的，我相信你会明白这些人为啥单身居多,245
男性如果能辞职在家带孩子，生二胎的事情都好商量，这是我对这个案例的个人感受,37
男性结扎手术通常对人体没有伤害，也不会影响性生活。但是可能会存在手术风险和术后并发症等危害，而且男性若是后期想恢复生育功能，则相对困难。 1.手术风险：结扎手术属于外科操作，存在一定风险性。风险指的是疼痛、肿胀、血肿等。 2.术后并发症：结扎手术后期可能会出现阴囊根部疼痛、肿胀、附睾淤积症等并发症。 3.恢复生育功能难：结扎手术是永久避孕的一种方法，若是术后想恢复生育功能，则需要进行复通手术，会很繁琐很难恢复。 《有一说一，虽然男性结扎危害更小，基本没啥副作用，但是男性的的恢复是最困难的，时间越久恢复生育能力越困难，如果超过一两年，甚至会造成永久绝育的后果，所以不到万不得已，千万不要结扎，不然就等于永久阉割。如果你以后想要生育那是千难万难，我更希望胖医生多讲讲其中的危害而不是一笔带过，想要避孕更推荐避孕套，而不是这种直接伤害身体的行为。所以那些避孕的各位，真有结扎的想法希望多考虑，是不是以后真的做丁克一族，如果没有还是带套吧》,419
男性结扎好像是永久失去生育功能吧？ 所以大家还是好好用套套，对两人都好,35
男性结扎不是还有机会生育的吗？把输精管重新连接好像是,26
男性的生育寿命确实好长啊,12
男性的精子是由睾丸制造的，它们存储在附睾和精囊中。正常情况下，男性每次排精的数量因人而异，通常为2ml-6ml，30万到5000万个精子。但是，精液的密度、浓度和数量并不是一个永久不变的值，而是可以受到许多因素的影响，比如性生活频率、年龄、健康状况以及其他体内和环境因素等。 根据多项研究结果，一般情况下男性的精液每天制造的数量为3~5毫升，约含有1500万至2500万个精子，因此即使不进行排精，这些精子也会逐渐死亡和排出体外。因此，单次排精对于男性的身体并无影响，但太频繁的排精可能会影响精子数量、浓度和质量等方面。 总的来说，对于男性来说，多久能存满精子是一个相对困难的问题，因为精液的数量和质量受许多因素的影响。如果担心生育问题，建议前往专业医院进行相关检查和咨询。,337
男性不受妊娠和生育的影响，就很难切身体会到女性的艰难，自然也很难真正意识到责任所在，想要男性主动去承担避孕的责任就必须让男性意识到这点，这是一种思想的转变，是短期内无法做到的，可能需要经过几代甚至十几代人的反复提及和全人类共同的不懈努力。,119
男性不承担生育风险，而且已经分手了，他不同意打的理由是什么呢？总不可能是感情原因吧。这世界上存在一种人是故意让女方意外怀孕好压彩礼的，就为了付出尽可能少的成本讨个媳妇。重要的人生选择，作为弱势方自己好好掂量掂量，二十七了该知道什么是对自己好了。,122
男性保家卫国，女性繁衍后代，这本是一种合作。现在要求男性服兵役去牺牲，而女人却可以拒绝生育，还有比这更双标的吗？既然女人不生育，既然女人开始搞去性别化，那就应该像男人一样自立自强解决一切，可为什么偏偏在服兵役、危险工作这一块全都在往后缩呢？女权就是双标，双标就是女权,133
男同志们可以和老婆沟通沟通，边做瑜伽边增肥2-3年，期间就保养肚皮，这个如果增肥期间稍微重了20斤就有纹了，那趁着纹又少又小的时候就直接开始考虑吧。计划是增重体重达到160-180斤后，肚子上的皮撑的够大了就开始减肥，减到130斤给皮子下边脂肪减掉腾地方，这时候再考虑想不想生小孩。 所以不提倡一副我又不会生，但是我又真的很喜欢小孩这种表现。很多事情并不是只有唯一解，也能探究出来最优解。,194
男生如果真的忍不住可以去绝育……我绝了感觉还行，反正我丁克无所谓,32
男人三大喜事：中年发达，离婚，娶新老婆,19
男人没有生育权，只有生育请求权，想生自己去变性，别道德绑架别人。,32
男人出轨，如果女人40岁以下的，不管有没有孩子，赶紧离婚，耗不起，耽误以后的更好生活。,43
男女在生育功能上的区别，造成了处男和处女完全不是一回事，非要在这个层面上扛男女都一样，多半智力有点问题,51
男女双方在恋爱时期，不管男女，妄图利用孩子绑住或胁迫另一半就范的，都是渣。我大四那年，有个一块踢野球的哥们，就把女生搞大了肚子，后来毕业前两人订了婚，和我们几个出去续摊喝酒，喝高了大谈把女票未婚先孕的各种好处，还隐隐透露是故意的，借此把女的绑死。我们几个听了，都觉得这货太渣，毕业后就断了联系。出来工作后，也见过女生为了抢男人，故意怀孕，逼迫男人与原配离婚或分手。对这些下作的手段，我是挺反感的。,198
男方一定要保持冷静，然后假意原谅女方。随后转移家产，最后分居。到达长期分居后离婚。反正家产全转移了，爱咋咋地。 遇到事一定要冷静，不然损失更大。,72
男方父母可能就只是不想要故意这样的。说实话，要是我成了父母，我儿子大学搞大女朋友肚子还要结婚，根本不可能同意！怂逼崽子自己管不住下半身还特么好意思扯着脸说结婚生子，大学没上完连个工作没有，也没考研，我是绝对不可能同意的，而且说实话，男女双方都是耽误了，该提升自己的时候想结婚还好说，想生子？呵呵，这个时候生子就是完全给双方父母找负担。自己还没活明白呢还想着养娃，没工作没学历就算生了孩子结了婚到时还得闹腾。,203
男的总爱把自己的不负责转移成女人的浪荡。要嫖，还要代入那接盘侠委屈，犯罪了还要嘀咕女的判轻了，穷的怨女人物质，想生儿子的怨女人丁克，诅咒她们高消费一败涂地，看到打女人说解气，高中升学率不够说女的天生擅长语言，离婚了恨女人分他财产，没结婚恨女人彩礼，恨别人说自己老实人，反手一个微信杜撰不等式小仙女，疑罪从无一张嘴就是清白，拳皇假意学武斗传承日本武士道，闲来无事妒忌女人一生轻松，问他愿不愿意做女人，他急了。听说你要偷袭他命根子，急忙备注找女人要看账号成分。有一天我突然想起，贴吧遍布小丑，原来是雄竞失败要在女人堆里重回百分百胜率。你上学，抢了他们的名额，你上班，抢了他们的工作，你化妆，抢了他们的钱，大笑一声，小仙女撑不住啦双十一不敢说话。流产是破鞋，菜花处男无人疑，要处女，还得是纯爱自己的母狗处女带劲，要老婆，分文不收贤妻良母家财万贯独生女，18岁更好，14岁未尝不可。,387
男的只有以下三种: 1.女人就是矫情，不就生个孩子么！天天挂嘴上bb！ 2.亲爱的你受苦了，以后再给我生个二胎。 3.女人生孩子好痛苦！幸亏我不是女人哈哈！,78
男的只会说“拒绝女性优先”“生孩子警告”，女性获得的让个座搬个水，少的是教育财产事业，生育痛苦和后遗症被轻描淡写,56
男的直接结扎不就行了，反正是可逆的啊以后想生恢复就好了,27
男的渣女的蠢，天生一对简直无解。到时候生不出被分手离婚的还不是女方遭殃,35
男的傻 正好有借口离婚 还不用分财产 这再不离以后还不得搁头上养一群野马吖,37
男的可以当畜生用 女的不可以 所以男的多 然后男多女少就被称为歧视了 也不想想工作到猝死的有几个女性,50
男的就是没有生育权啊，没毛病，除非男的能让小孩从自己肚子里出来，那就行,35
男的就是趁机会离婚呗，这么离谱的报告，长了脑子都不会相信,28
男的 单身 重阳 不知道会不会影响生育 但是没好彻底前都是萎靡状态 至于到底会不会萎 会不会影响时间长度硬度等等 不知道 估计会有影响,67
男，28，丁克，已扎。夫妻都极烦小孩，所以就做了。 讨论结扎的没必要总讨论复通率，考虑说明就没做好打算，老实戴吧,56
男 25 独生子女 我家还好也就老爷子喜欢催，家里其他人都无所谓，随便我谈不谈恋爱/结不结婚，以及生不生小孩，关于生育，这事很大，这个问题肯定也会和自己女朋友/老婆探讨（虽然我没有），其他男性我不清楚，但我个人其实是不想让自己老婆生的，一方面生育相当于走一趟“鬼门关”，另一方面即便母子/女平安，但生育对自己老婆伤害很大，当然老婆想生也可以，我充分尊重老婆的意愿，我个人认为孩子必须是爱的结晶，必须是双方男女，爱到极致，女方是真的想让自己和老公产生爱的延续，而不是受到家庭长辈之类的影响，“被迫”生育。是的，孩子也需要在爱的环境下成长，而不是在支离破碎的家庭中成长。PS：我家长辈无法决定我所决定的事情，老爷子被我“喷了”好几次了,315
纳入式本来就是生育行为，对女性来说，本来yd就没什么感觉，没必要采用纳入式，还容易得病。有很多相关科普，可以自己去看一下。,61
纳粹德国给认为不适合生育的女性做这个手术，加拿大给印第安女性做这个手术。汉族女性强制带环。前两个已经被认定为反人类罪。,59
那最好也不建议女性生育，我看了女人生孩子的纪录片也产生心理阴影，个人觉得自己生的阴影应该比旁边看的阴影大呢，硬是要说陪护的阴影更大那建议不要结婚呢，从源头杜绝这样多好,83
那这里的女性不就真成生育工具了吗,16
那怎么滴呢？不能生就离婚？？？怎么不让男的生小孩呢让他们面临事业家庭二选一呢？看他们到时候又怎么选呢？？！？,54
那要是我就是不想生 我从一开始就切了我的子宫，是不是就不会发生“谋杀”了，问为什么不是上环或者其他避孕措施，毕竟没有百分百的避孕措施,66
那些原住民都长得像亚洲人，真的我不想种族歧视，但白人真的像寄生虫一样遍布整个世界，而且都是带着屠杀与掠夺。真被他们自我标榜文明给恶心到出戾气了。,72
那些说公司歧视女性的拳家们 看看出拳的对象再说吧,24
那些使劲骂她的人想过没有，她做的恶命运都百倍还给她了。世界上那些男人出轨的需要承担什么身体上的负担吗？他们不会怀孕，不会怀孕时被人一脚踢开。出轨当然是做了坏事，但不是为钱，纯因为贪别人的爱。因为她原生家庭可以说没有亲情的呵护。没有血缘。我是恨小三的，我爸以前就找小三，我们还动过手。但这个女人她的人生确实很苦。并且她完全没必要把自己以前丑陋的一面说给大众听，稍微润饰一下都会好听很多。挨打要站直，她说话的时候有这份坦然，很难得,213
那些劝人家切子宫和想切子宫的人，它就压根就不想色色呀，所以才切了的，不想来大姨妈，不想生小孩儿，然后也不想色色，所以才要切，而且这些人它根本就不喜欢男的讨厌的要死,81
那些评论里指责这指责那的人，你不愿意生就不要生，选择了生孩子那么再难受你也得忍着，哪怕痛苦远超你的预期，因为这是你自己决定的事，什么自己吐让老公陪吐，自己痛也要让老公一起痛，你这是希望他对你好吗，你这就是自己不舒服别人也别想好过，说白了就是自私到了极致，你老公什么样的人你不知道？你要是觉得你怀孕了他照顾不好你的话干脆最开始就别生，准备好了再生或者干脆不生，一直准备不好还想生就离了换一个你觉得能照顾好你的老公去，你要是不想要孩子你老公非让你要你就让他滚，不行就离，实在意难平就下辈子投个好胎别当女的了，有能耐就生，没能耐就不生，什么都是你选的，不知道在逼逼什么。,282
那些反生育的人就安着这个心。,14
那希望她多打几次胎吧，到时候生育功能出现问题不要后悔。,27
那所以说，他有必要再去告一次卖套店的，明显是假套，哪有这么不经戳的道理？哈哈，还是根本你们两个没戴套就做？舒服完了又不想负责任，所以说出不是不想要孩子是因为已经离婚了还有生出来畸形养不了的鬼话，讲出来不自相矛盾吗，你们九号同房难不成你十号就要离婚了，女的也是个奇葩说出来也不怕当笑话,141
那时候再不计划生育都没饭吃了。爸爸那一辈，他们小时候就吃不饱饭。那时候平均每家六个孩子。孩子生孩子，人口增长都不是按倍数翻的。 全国解放和平没战争。到后面长时间挨饿，短期解决不了，结果会怎样？,96
那你为什么不去搜女生结扎？自己做不到的事情，就不要难为别人，自己不想生孩子，就赶紧和母亲断联系吧，无所谓。,53
那么问题来了37岁，2个星期做1次，然后就离婚了,24
那既然说生育决定权是女方，风险都是女性承担，为什么还要彩礼呢，彩礼不就是生育补偿吗？,42
那婚前协议有人发 我大概的记的发给你们看看 一是男方9万5的彩礼 女方要自愿带回放弃9万5 男方成诺会把这9万5用于双方 二是不领结婚证 可以办完结婚宴后男女双方商议要不要领 三是男方婚前买的房子 要是离婚了 规男方所有和女方无关 四是男女双方的婚前婚后财产/债务规各自双方 五是男方婚后要是死亡去世了 房子财产什么的规男方父母和女方无关,169
那孩子生下来之后会有人保证不歧视他吗？,19
那还是分手吧，这男的diao人一个，让人意外怀孕的是他，完了让人做人流的是他，怕影响生育的又是他，说什么不能生育了就必须离的还是他。。。搞得好像自己完全不需要负责任一样，自己只需要发号施令，像这种人在一起了大概率也不会好过的。,113
那还不离婚 等着干嘛,10
那个算命的先生大仙民政局的女的看前夫181长相还行比我强就不让我离婚，我猜是这样的，我猜的而已，我猜的。 算命的先生不让离是因为怕这女的离了日子过的好了，没那么惨之后就自然不会花大钱“供仙”了，而且是他自己说让那女的结婚的，现在又说离婚，那肯定是这个算命的有问题啊，那他怕这女的看出来，所以才不让离，而且也怕她变聪明报警把钱拿回来。 大仙不让离，是她自己觉得的，她肯定是觉得什么冥冥中有股力量不让离这样的。 民政局那女的不让离就更好解释了，我们这里什么情况大家都了解吧，民政局劝和不劝离是常态了,247
